Alaska,Sitka City and Borough,35,8920,0.857142857,0.142857143,1,0,0
Alaska,Skagway Municipality,0,1015,0,0,1,18.4,18.4
Alaska,Southeast Fairbanks Census Area,71,6970,0.901408451,0.098591549,0,0,0
Alaska,Valdez-Cordova Census Area,108,9520,0.916666667,0.083333333,2,3.1,3.1
Alaska,Wrangell City and Borough,0,2400,0,0,1,0,0
Alaska,Yakutat City and Borough,3,645,1,0,1,0,0
Alaska,Yukon-Koyukuk Census Area,73,5600,0.890410959,0.109589041,3,38.3,38.3
Arizona,Apache County,256,72345,0.96875,0.03125,0,124,53.7
Arizona,Cochise County,501,128175,0.974051896,0.025948104,0,139.3,101.6
Arizona,Coconino County,403,138065,0.975186104,0.024813896,1,285.6,196.2
Arizona,Gila County,260,53180,0.965384615,0.034615385,0,41.3,0
Arizona,Graham County,168,37530,0.952380952,0.047619048,0,90.2,0
Arizona,Greenlee County,89,9225,0.943820225,0.056179775,0,41.2,0
Arizona,La Paz County,302,20305,0.947019868,0.052980132,0,75.1,0
Arizona,Maricopa County,2702,4088550,0.998519615,0.001480385,1,296.2,68.9
Arizona,Mohave County,623,203630,0.983948636,0.016051364,0,122.8,119.5
Arizona,Navajo County,267,108210,0.966292135,0.033707865,1,118.5,54.7
Arizona,Pima County,1085,1003340,0.974193548,0.025806452,1,121.6,86.2
Arizona,Pinal County,704,397605,0.984375,0.015625,0,200.7,69.3
Arizona,Santa Cruz County,133,46545,0.984962406,0.015037594,0,30.2,0
Arizona,Yavapai County,540,218585,0.987037037,0.012962963,1,213.9,48.4
Arizona,Yuma County,261,203290,0.961685824,0.038314176,0,114,86
Arkansas,Arkansas County,157,18570,0.98089172,0.01910828,0,19.7,0
Arkansas,Ashley County,103,20990,1,0,0,53.9,0
Arkansas,Baxter County,82,40990,1,0,0,35.2,0
Arkansas,Benton County,385,245230,0.927272727,0.072727273,1,64.4,0
Arkansas,Boone County,97,37300,0.969072165,0.030927835,1,30,0
Arkansas,Bradley County,109,11095,0.990825688,0.009174312,0,38.2,0
Arkansas,Calhoun County,109,5210,0.963302752,0.036697248,0,37.1,0
Arkansas,Carroll County,115,27690,0.965217391,0.034782609,0,0,0
Arkansas,Chicot County,90,11190,0.988888889,0.011111111,0,48.7,0
Arkansas,Clark County,204,22685,0.965686275,0.034313725,0,34.9,29.6
Arkansas,Clay County,203,15200,0.935960591,0.064039409,0,37.6,19.4
Arkansas,Cleburne County,52,25585,1,0,0,0,0
Arkansas,Cleveland County,84,8420,0.988095238,0.011904762,0,21.3,0
Arkansas,Columbia County,132,24170,0.984848485,0.015151515,0,47.1,0
Arkansas,Conway County,122,21060,0.991803279,0.008196721,0,22,0
Arkansas,Craighead County,436,102885,0.95412844,0.04587156,1,70.9,0
Arkansas,Crawford County,248,61925,0.899193548,0.100806452,0,56.1,32.3
Arkansas,Crittenden County,234,49510,0.97008547,0.02991453,0,88.5,0
Arkansas,Cross County,129,17330,0.937984496,0.062015504,0,69.8,0
Arkansas,Dallas County,110,7740,0.936363636,0.063636364,0,7.3,0
Arkansas,Desha County,83,12235,0.975903614,0.024096386,0,48.2,0
Arkansas,Drew County,147,18690,0.972789116,0.027210884,0,40.5,0
Arkansas,Faulkner County,210,120415,0.985714286,0.014285714,0,19.4,0
Arkansas,Franklin County,140,17800,0.914285714,0.085714286,0,24.7,0
Arkansas,Fulton County,102,12185,0.950980392,0.049019608,0,13.9,0
Arkansas,Garland County,300,97120,0.98,0.02,1,23.3,0
Arkansas,Grant County,119,18045,1,0,0,0,0
Arkansas,Greene County,246,43745,0.943089431,0.056910569,0,32.8,9.7
Arkansas,Hempstead County,175,22210,0.977142857,0.022857143,0,80.1,21.7
Arkansas,Hot Spring County,222,33440,0.932432432,0.067567568,0,38.5,26.3
Arkansas,Howard County,117,13485,0.965811966,0.034188034,0,43.4,0
Arkansas,Independence County,183,37030,0.989071038,0.010928962,0,51.3,1
Arkansas,Izard County,98,13460,0.979591837,0.020408163,0,41.7,0
Arkansas,Jackson County,136,17495,0.985294118,0.014705882,0,42.1,36.4
Arkansas,Jefferson County,347,72385,0.959654179,0.040345821,0,92.4,0
Arkansas,Johnson County,158,26025,0.981012658,0.018987342,0,27.1,0
Arkansas,Lafayette County,72,7125,0.958333333,0.041666667,0,40.9,0
Arkansas,Lawrence County,127,16915,0.937007874,0.062992126,0,62.4,23.1
Arkansas,Lee County,98,9780,0.93877551,0.06122449,0,19.4,0
Arkansas,Lincoln County,110,13935,0.972727273,0.027272727,0,13.6,0
Arkansas,Little River County,86,12615,0.906976744,0.093023256,0,85.4,0
Arkansas,Logan County,153,21935,0.934640523,0.065359477,0,0,0
Arkansas,Lonoke County,185,71280,0.951351351,0.048648649,0,13.4,13.4
Arkansas,Madison County,148,15760,0.783783784,0.216216216,0,0,0
Arkansas,Marion County,63,16405,0.984126984,0.015873016,0,23.8,0
Arkansas,Miller County,215,43665,0.995348837,0.004651163,1,46.6,18.8
Arkansas,Mississippi County,310,44200,0.909677419,0.090322581,0,73.4,0
Arkansas,Monroe County,86,7540,0.953488372,0.046511628,0,37.7,0
Arkansas,Montgomery County,202,9100,0.97029703,0.02970297,0,0,0
Arkansas,Nevada County,134,8670,0.940298507,0.059701493,0,16.5,13.8
Arkansas,Newton County,63,7990,0.952380952,0.047619048,0,0,0
Arkansas,Ouachita County,167,24730,0.982035928,0.017964072,0,67.8,0
Arkansas,Perry County,118,10245,0.966101695,0.033898305,0,36,0
Arkansas,Phillips County,113,19930,0.769911504,0.230088496,0,18.4,0
Arkansas,Pike County,94,11015,0.946808511,0.053191489,0,0,0
Arkansas,Poinsett County,200,24130,0.87,0.13,0,61.1,0
Arkansas,Polk County,220,20290,0.881818182,0.118181818,0,62.2,0
Arkansas,Pope County,192,63105,0.989583333,0.010416667,0,31.6,0
Arkansas,Prairie County,93,8335,0.870967742,0.129032258,0,4.4,0
Arkansas,Pulaski County,708,391805,0.973163842,0.026836158,1,136.9,29.6
Arkansas,Randolph County,150,17585,0.96,0.04,0,2.7,2.5
Arkansas,Saline County,218,115575,0.949541284,0.050458716,0,24.4,21.1
Arkansas,Scott County,196,10660,0.954081633,0.045918367,0,22.6,0
Arkansas,Searcy County,65,7940,0.969230769,0.030769231,0,0,0
Arkansas,Sebastian County,328,127350,0.945121951,0.054878049,1,36.6,0
Arkansas,Sevier County,164,17195,0.914634146,0.085365854,0,56.1,0
Arkansas,Sharp County,109,17025,0.963302752,0.036697248,0,16.8,0
Arkansas,St. Francis County,205,27025,0.970731707,0.029268293,0,60.9,0
Arkansas,Stone County,73,12505,1,0,0,0,0
Arkansas,Union County,285,40335,0.985964912,0.014035088,1,39.9,0
Arkansas,Van Buren County,98,16890,0.969387755,0.030612245,0,0,0
Arkansas,Washington County,447,219930,0.959731544,0.040268456,0,37.3,24.9
Arkansas,White County,308,78825,0.983766234,0.016233766,0,54.3,39
Arkansas,Woodruff County,78,6875,0.974358974,0.025641026,0,36.8,0
Arkansas,Yell County,227,21715,0.973568282,0.026431718,0,17.4,0
California,Alameda County,650,1605215,0.933846154,0.066153846,1,200.3,155.8
California,Alpine County,32,1185,0.9375,0.0625,0,0,0
California,Amador County,60,36965,0.933333333,0.066666667,0,4.3,0
California,Butte County,437,223875,0.940503432,0.059496568,0,96.7,45.9
California,Calaveras County,105,44785,0.876190476,0.123809524,0,0,0
California,Colusa County,212,21360,0.882075472,0.117924528,0,34.4,0
California,Contra Costa County,607,1107925,0.940691928,0.059308072,1,183.9,84
California,Del Norte County,95,27630,0.842105263,0.157894737,0,0,0
California,El Dorado County,184,183000,0.89673913,0.10326087,0,0,0
California,Fresno County,897,963160,0.914158305,0.085841695,1,183.5,33.6
California,Glenn County,241,27975,0.908713693,0.091286307,0,39.3,0
California,Humboldt County,396,135180,0.911616162,0.088383838,1,0,0
California,Imperial County,450,178805,0.884444444,0.115555556,1,203.6,89.6
California,Inyo County,70,18325,0.957142857,0.042857143,0,0,0
California,Kern County,662,871335,0.944108761,0.055891239,1,349.1,41.6
California,Kings County,163,150260,0.963190184,0.036809816,0,54.7,27.1
California,Lake County,128,64075,0.890625,0.109375,0,0,0
California,Lassen County,107,31945,0.91588785,0.08411215,0,161,0
California,Los Angeles County,3538,10057155,0.962690786,0.037309214,3,509.2,245
California,Madera County,241,153365,0.846473029,0.153526971,0,59.3,26.5
California,Marin County,205,259360,0.907317073,0.092682927,0,11,0
California,Mariposa County,115,17645,0.8,0.2,0,0,0
California,Mendocino County,355,87410,0.926760563,0.073239437,0,40.8,40.8
California,Merced County,532,265000,0.879699248,0.120300752,1,97.4,40.8
California,Modoc County,87,9035,0.931034483,0.068965517,0,181.5,0
California,Mono County,52,14050,0.903846154,0.096153846,1,0,0
California,Monterey County,379,430200,0.920844327,0.079155673,1,110,108.9
California,Napa County,154,140825,0.857142857,0.142857143,0,39.2,0
California,Nevada County,134,98640,0.865671642,0.134328358,0,29.6,29.6
California,Orange County,1160,3132210,0.955172414,0.044827586,1,121.5,67.6
California,Placer County,334,370570,0.958083832,0.041916168,0,144.8,144.8
California,Plumas County,150,18755,0.933333333,0.066666667,0,145.1,0
California,Riverside County,1094,2323890,0.9488117,0.0511883,1,171.5,130.3
California,Sacramento County,735,1479300,0.963265306,0.036734694,1,158.5,80.3
California,San Benito County,75,58050,0.92,0.08,0,11.5,2
California,San Bernardino County,1419,2106755,0.925299507,0.074700493,1,766.9,371.5
California,San Diego County,1603,3253355,0.964441672,0.035558328,1,189,117
California,San Francisco County,129,850280,0.953488372,0.046511628,0,15.7,15.7
California,San Joaquin County,645,714860,0.899224806,0.100775194,1,236,96.8
California,San Luis Obispo County,395,278680,0.962025316,0.037974684,1,72.3,72.3
California,San Mateo County,362,754750,0.859116022,0.140883978,1,41.3,34.2
California,Santa Barbara County,422,439395,0.895734597,0.104265403,2,144.4,108.4
California,Santa Clara County,955,1885055,0.915183246,0.084816754,1,108.3,66.2
California,Santa Cruz County,192,270930,0.875,0.125,0,42.2,2.3
California,Shasta County,500,179230,0.922,0.078,1,73.2,73.2
California,Sierra County,55,2930,0.781818182,0.218181818,0,5.6,1.6
California,Siskiyou County,430,43670,0.939534884,0.060465116,0,163.8,90.7
California,Solano County,374,429595,0.938502674,0.061497326,0,84.1,66.3
California,Sonoma County,615,497775,0.892682927,0.107317073,1,43.3,0
California,Stanislaus County,382,530560,0.882198953,0.117801047,0,134.1,20.8
California,Sutter County,121,95405,0.884297521,0.115702479,0,27.3,10.6
California,Tehama County,450,63015,0.906666667,0.093333333,0,58.3,40.8
California,Trinity County,194,13180,0.896907216,0.103092784,0,0,0
California,Tulare County,607,455770,0.942339374,0.057660626,0,153.3,22
California,Tuolumne County,129,53865,0.914728682,0.085271318,0,28.9,0
California,Ventura County,502,843110,0.962151394,0.037848606,0,98.2,76.2
California,Yolo County,274,209670,0.937956204,0.062043796,0,69.5,13.2
California,Yuba County,144,73895,0.944444444,0.055555556,0,53.6,15.9
Colorado,Adams County,521,479975,0.961612284,0.038387716,0,94,25.2
Colorado,Alamosa County,16,16355,1,0,1,31.7,0
Colorado,Arapahoe County,380,617670,0.963157895,0.036842105,0,39.8,4
Colorado,Archuleta County,43,12355,0.930232558,0.069767442,0,1.7,1.7
Colorado,Baca County,106,3650,0.952830189,0.047169811,0,103.8,0
Colorado,Bent County,68,5815,0.897058824,0.102941176,0,70.2,36.9
Colorado,Boulder County,289,313960,0.979238754,0.020761246,0,57.2,8.8
Colorado,Broomfield County,66,62450,1,0,0,7.3,0
Colorado,Chaffee County,84,18505,0.964285714,0.035714286,0,0,0
Colorado,Cheyenne County,61,2070,1,0,0,62.6,0
Colorado,Clear Creek County,76,9240,0.960526316,0.039473684,0,0,0
Colorado,Conejos County,63,8215,0.936507937,0.063492063,0,53.1,32.9
Colorado,Costilla County,38,3590,1,0,0,32,0
Colorado,Crowley County,28,5535,0.892857143,0.107142857,0,0,0
Colorado,Custer County,20,4375,0.95,0.05,0,0,0
Colorado,Delta County,64,30220,1,0,0,69.7,0
Colorado,Denver County,439,663305,0.972665148,0.027334852,1,53.2,19.8
Colorado,Dolores County,30,1790,1,0,0,0,0
Colorado,Douglas County,239,314240,0.962343096,0.037656904,0,74.6,0
Colorado,Eagle County,171,52895,0.923976608,0.076023392,1,62.8,51.6
Colorado,El Paso County,660,665170,0.959090909,0.040909091,1,80.7,8.7
Colorado,Elbert County,85,24225,0.952941176,0.047058824,0,28.5,0
Colorado,Fremont County,137,46835,0.934306569,0.065693431,0,30,0
Colorado,Garfield County,167,57495,0.97005988,0.02994012,0,71.1,65.1
Colorado,Gilpin County,18,5710,1,0,0,16.8,16.8
Colorado,Grand County,82,14490,0.914634146,0.085365854,0,65.5,65.5
Colorado,Gunnison County,100,15890,0.95,0.05,1,4.4,0
Colorado,Hinsdale County,31,855,1,0,0,0,0
Colorado,Huerfano County,94,6520,0.925531915,0.074468085,0,68.8,0
Colorado,Jackson County,45,1305,0.977777778,0.022222222,0,0,0
Colorado,Jefferson County,445,558810,0.961797753,0.038202247,0,47.7,25.8
Colorado,Kiowa County,31,1465,0.967741935,0.032258065,0,2.1,0
Colorado,Kit Carson County,134,8175,0.985074627,0.014925373,0,59.7,0
Colorado,La Plata County,95,53995,0.989473684,0.010526316,1,32.7,32.7
Colorado,Lake County,16,7400,1,0,0,0,0
Colorado,Larimer County,543,325230,0.963167587,0.036832413,0,99.1,0
Colorado,Las Animas County,205,14320,0.87804878,0.12195122,0,136.6,60.7
Colorado,Lincoln County,138,5515,0.898550725,0.101449275,0,71.3,0
Colorado,Logan County,182,21860,0.917582418,0.082417582,0,111.1,0
Colorado,Mesa County,311,148165,0.974276527,0.025723473,1,103.6,71.9
Colorado,Mineral County,26,795,1,0,0,0,0
Colorado,Moffat County,79,13035,0.886075949,0.113924051,0,53.4,0
Colorado,Montezuma County,68,26005,0.926470588,0.073529412,1,0,0
Colorado,Montrose County,119,40865,0.899159664,0.100840336,1,16.2,0
Colorado,Morgan County,189,28290,0.957671958,0.042328042,0,56.6,37.3
Colorado,Otero County,200,18440,0.84,0.16,0,74.6,44.9
Colorado,Ouray County,36,4650,0.972222222,0.027777778,0,0,0
Colorado,Park County,55,16440,0.872727273,0.127272727,0,0,0
Colorado,Phillips County,27,4345,0.962962963,0.037037037,0,36.2,0
Colorado,Pitkin County,59,17545,1,0,1,0,0
Colorado,Prowers County,137,12120,0.890510949,0.109489051,0,38.2,38.2
Colorado,Pueblo County,263,162160,0.88973384,0.11026616,1,129.4,0
Colorado,Rio Blanco County,54,6660,0.907407407,0.092592593,0,9.7,0
Colorado,Rio Grande County,71,11625,0.971830986,0.028169014,0,51.9,0
Colorado,Routt County,96,23980,0.927083333,0.072916667,1,111.9,0
Colorado,Saguache County,45,6255,0.911111111,0.088888889,0,0.5,0
Colorado,San Juan County,12,550,0.916666667,0.083333333,0,13.4,13.4
Colorado,San Miguel County,54,7765,0.981481481,0.018518519,0,0,0
Colorado,Sedgwick County,65,2365,0.969230769,0.030769231,0,31.2,0
Colorado,Summit County,55,29270,0.945454545,0.054545455,0,0,0
Colorado,Teller County,27,23470,0.925925926,0.074074074,0,0,0
Colorado,Washington County,77,4815,0.935064935,0.064935065,0,40.2,37.4
Colorado,Weld County,604,278065,0.92218543,0.07781457,0,192.4,35.5
Colorado,Yuma County,47,10150,0.914893617,0.085106383,0,40.1,40.1
Connecticut,Fairfield County,840,941620,0.926190476,0.073809524,0,103.3,64.2
Connecticut,Hartford County,901,895700,0.927857936,0.072142064,1,101.1,34.5
Connecticut,Litchfield County,456,185140,0.914473684,0.085526316,0,66.5,16
Connecticut,Middlesex County,304,164440,0.927631579,0.072368421,0,40.9,21.4
Connecticut,New Haven County,871,860875,0.931113662,0.068886338,1,114.8,84.1
Connecticut,New London County,430,272035,0.925581395,0.074418605,0,97.6,34.3
Connecticut,Tolland County,204,151690,0.941176471,0.058823529,0,24.1,0
Connecticut,Windham County,264,117080,0.939393939,0.060606061,0,46.6,0
Delaware,Kent County,198,171475,0.96969697,0.03030303,0,43,0
Delaware,New Castle County,499,551995,0.965931864,0.034068136,0,125.9,37.8
Delaware,Sussex County,166,211225,0.93373494,0.06626506,0,93.3,0
District of Columbia,District of Columbia,244,659010,0.967213115,0.032786885,0,31.7,22.5
Florida,Alachua County,112,256580,0.991071429,0.008928571,1,84.5,0
Florida,Baker County,90,27310,0.922222222,0.077777778,0,39.9,0
Florida,Bay County,122,178360,0.893442623,0.106557377,1,42.4,0
Florida,Bradford County,62,26920,0.935483871,0.064516129,0,42,0
Florida,Brevard County,242,560685,0.991735537,0.008264463,1,100.5,0
Florida,Broward County,690,1863780,0.986956522,0.013043478,1,50.3,49.4
Florida,Calhoun County,48,14550,0.979166667,0.020833333,0,0,0
Florida,Charlotte County,209,169640,1,0,1,24.7,0
Florida,Citrus County,41,140455,1,0,0,17.9,0
Florida,Clay County,77,200345,0.961038961,0.038961039,0,40.5,28.5
Florida,Collier County,363,348235,0.994490358,0.005509642,0,1.5,0
Florida,Columbia County,112,68200,0.982142857,0.017857143,0,35.5,0
Florida,DeSoto County,57,35135,0.98245614,0.01754386,0,23.9,0
Florida,Dixie County,55,16085,0.909090909,0.090909091,0,0,0
Florida,Duval County,768,900890,0.98046875,0.01953125,1,165.9,24.9
Florida,Escambia County,244,309575,0.893442623,0.106557377,1,108,0
Florida,Flagler County,97,102915,0.989690722,0.010309278,0,23.7,0
Florida,Franklin County,44,11705,0.590909091,0.409090909,0,28.3,0
Florida,Gadsden County,123,46155,0.894308943,0.105691057,0,69.6,0
Florida,Gilchrist County,10,17035,1,0,0,0,0
Florida,Glades County,59,13420,1,0,0,32.3,0
Florida,Gulf County,62,15850,0.774193548,0.225806452,0,13.6,0
Florida,Hamilton County,61,14360,0.983606557,0.016393443,0,36.2,0
Florida,Hardee County,87,27300,0.988505747,0.011494253,0,21.7,0
Florida,Hendry County,81,38375,1,0,0,9.6,0
Florida,Hernando County,57,176795,1,0,0,26.3,0
Florida,Highlands County,64,98860,0.96875,0.03125,0,74.8,39.5
Florida,Hillsborough County,814,1323060,0.995085995,0.004914005,1,179.1,24.8
Florida,Holmes County,156,19570,0.846153846,0.153846154,0,23.4,0
Florida,Indian River County,122,145340,0.991803279,0.008196721,1,21.2,0
Florida,Jackson County,146,48720,0.965753425,0.034246575,0,72.3,0
Florida,Jefferson County,71,14080,0.915492958,0.084507042,0,19.1,0
Florida,Lafayette County,28,8740,0.928571429,0.071428571,0,0,0
Florida,Lake County,93,317585,0.978494624,0.021505376,0,28.7,0
Florida,Lee County,383,680970,0.997389034,0.002610966,1,35.7,22.2
Florida,Leon County,157,284790,0.968152866,0.031847134,1,34.2,0
Florida,Levy County,76,39705,0.907894737,0.092105263,0,19.3,0
Florida,Liberty County,77,8285,0.87012987,0.12987013,0,36.6,0
Florida,Madison County,59,18560,0.983050847,0.016949153,0,60.7,0
Florida,Manatee County,201,353410,1,0,1,39.8,0
Florida,Marion County,69,340340,0.985507246,0.014492754,0,78.5,0
Florida,Martin County,127,153590,1,0,0,74.3,23.2
Florida,Miami-Dade County,1003,2664420,0.983050847,0.016949153,1,133.1,52.9
Florida,Monroe County,100,77150,0.94,0.06,1,0,0
Florida,Nassau County,102,77185,0.970588235,0.029411765,0,79.2,23.8
Florida,Okaloosa County,217,195800,0.953917051,0.046082949,0,26.2,0
Florida,Okeechobee County,67,39420,1,0,0,26.4,26.4
Florida,Orange County,792,1256055,0.997474747,0.002525253,1,78.4,21.8
Florida,Osceola County,241,311960,1,0,0,14.1,14.1
Florida,Palm Beach County,604,1398755,0.990066225,0.009933775,1,191.8,82
Florida,Pasco County,123,488310,1,0,0,47.6,0
Florida,Pinellas County,422,939550,0.988151659,0.011848341,1,29.9,0
Florida,Polk County,357,637690,0.99719888,0.00280112,0,240.2,73.4
Florida,Putnam County,68,72305,0.955882353,0.044117647,0,49.2,39
Florida,Santa Rosa County,193,163905,0.948186528,0.051813472,0,28.5,0
Florida,Sarasota County,295,398010,0.993220339,0.006779661,0,15.1,0
Florida,Seminole County,145,442905,1,0,1,26.8,16.1
Florida,St. Johns County,119,218360,0.983193277,0.016806723,0,35.1,0
Florida,St. Lucie County,147,293135,0.986394558,0.013605442,0,44.3,0
Florida,Sumter County,73,113590,1,0,0,29.7,0
Florida,Suwannee County,37,43655,0.918918919,0.081081081,0,25.2,0
Florida,Taylor County,92,22580,0.880434783,0.119565217,0,20.1,0
Florida,Union County,28,15160,0.964285714,0.035714286,0,0,0
Florida,Volusia County,226,510805,0.96460177,0.03539823,1,88.1,40.1
Florida,Wakulla County,50,31315,0.86,0.14,0,0,0
Florida,Walton County,220,61530,0.954545455,0.045454545,0,22,0
Florida,Washington County,95,24625,0.905263158,0.094736842,0,12.4,0
Georgia,Appling County,76,18410,1,0,0,37.3,0
Georgia,Atkinson County,57,8270,0.947368421,0.052631579,0,3.1,0
Georgia,Bacon County,42,11250,0.952380952,0.047619048,0,5.2,0
Georgia,Baker County,24,3250,0.916666667,0.083333333,0,0,0
Georgia,Baldwin County,77,45810,0.974025974,0.025974026,0,27.2,0
Georgia,Banks County,93,18335,0.967741935,0.032258065,0,13,6.9
Georgia,Barrow County,76,73340,0.986842105,0.013157895,0,18.7,0
Georgia,Bartow County,215,101940,0.976744186,0.023255814,0,71.5,0
Georgia,Ben Hill County,47,17405,0.957446809,0.042553191,0,18,0
Georgia,Berrien County,81,18985,0.975308642,0.024691358,0,24.1,0
